requested_date,portfolio_name,total_portfolio_value_estimated,government_bond_exposure,equity_exposure,corporate_bond_exposure,regulatory_status,worst_margin_constraint,worst_margin_value
2025-11-14,Risk_Parity,556013686.382797,152557287.2500928,58435562.80700914,166853155.1949399,OK,STATE_MIN_20_PT,100324478.3829788
2025-11-17,Risk_Parity,556904915.6139035,152668798.26504233,59088744.42134486,166979691.79676124,OK,STATE_MIN_20_PT,100435989.39792833
2025-11-18,Risk_Parity,557009507.5536659,152697194.6035276,59124269.24510345,167020362.57427964,OK,STATE_MIN_20_PT,100464385.7364136
2025-11-19,Risk_Parity,557123772.33589,152737295.68863487,59155521.49919925,167063274.01730072,OK,STATE_MIN_20_PT,100504486.82152086
2025-11-20,Risk_Parity,557271825.5724864,152774959.82707775,59223305.255702235,167105879.35895133,OK,STATE_MIN_20_PT,100542150.95996374
2025-11-21,Risk_Parity,557481544.9214753,152815346.00400785,59326099.315955624,167172418.47075668,OK,STATE_MIN_20_PT,100582537.13689384
2025-11-24,Risk_Parity,557394762.1127021,152917036.94452295,59009016.74424346,167301027.29318056,OK,STATE_MIN_20_PT,100684228.07740894
2025-11-25,Risk_Parity,557330791.2844446,152954260.5267687,58865447.10442379,167343402.52249682,OK,STATE_MIN_20_PT,100721451.6596547
2025-11-26,Risk_Parity,557326472.4275426,152991929.7056819,58780916.1987491,167385945.39235651,OK,STATE_MIN_20_PT,100759120.83856788
2025-11-27,Risk_Parity,557313791.5208856,153029600.4981277,58688023.96544204,167428485.9265607,OK,STATE_MIN_20_PT,100796791.63101369
2025-11-28,Risk_Parity,557565254.8160653,153070294.87317154,58854186.165329345,167473092.64680928,OK,STATE_MIN_20_PT,100837486.00605753
2025-12-01,Risk_Parity,557828415.9835396,153183332.0516956,58876716.197959885,167600686.60312897,OK,STATE_MIN_20_PT,100950523.18458158
2025-12-02,Risk_Parity,558056744.3702374,153220934.026231,59025317.29755951,167642811.91569182,OK,STATE_MIN_20_PT,100988125.15911698
2025-12-03,Risk_Parity,558033826.6207569,153278983.57620448,58869271.720796525,167717890.19300076,OK,STATE_MIN_20_PT,101046174.70909047
2025-12-04,Risk_Parity,558497439.3322699,153345873.77468374,59196150.83071245,167787733.59611854,OK,STATE_MIN_20_PT,101113064.90756974
2025-12-05,Risk_Parity,558565122.44314,153460393.94177324,59119027.648411766,167818019.72219992,OK,STATE_MIN_20_PT,101227585.07465923
2025-12-08,Risk_Parity,558888262.8378308,153572372.03232145,59202949.36891568,167945260.30583853,OK,STATE_MIN_20_PT,101339563.16520745
2025-12-09,Risk_Parity,558937134.4430543,153593909.32969,59199151.447629526,167976392.53497976,OK,STATE_MIN_20_PT,101361100.462576
2025-12-10,Risk_Parity,559010803.179568,153632432.79282624,59191527.31725716,168019161.9387297,OK,STATE_MIN_20_PT,101399623.92571223
2025-12-11,Risk_Parity,559036950.2582779,153690142.1192981,59110545.4596318,168068581.54859295,OK,STATE_MIN_20_PT,101457333.2521841
2025-12-12,Risk_Parity,559245407.6671101,153715196.20696092,59256042.77782901,168106487.55156508,OK,STATE_MIN_20_PT,101482387.33984691
2025-12-15,Risk_Parity,559233543.6264981,153840735.21441066,58987876.80120234,168237250.48013002,OK,STATE_MIN_20_PT,101607926.34729666
2025-12-16,Risk_Parity,559354158.1945319,153883928.96009222,59019302.29727311,168283245.8064115,OK,STATE_MIN_20_PT,101651120.09297821
2025-12-18,Risk_Parity,559692443.7592006,153975495.4031459,59174231.66092987,168375035.5643697,OK,STATE_MIN_20_PT,101742686.5360319
2025-12-19,Risk_Parity,559721236.6598277,154013682.04261073,59122441.37766741,168417432.10879448,OK,STATE_MIN_20_PT,101780873.17549673
2025-12-22,Risk_Parity,559768259.87009,154131450.89084893,58922714.7291106,168546413.11937538,OK,STATE_MIN_20_PT,101898642.02373493
2025-12-23,Risk_Parity,560251349.6676345,154211843.45191497,59253442.931288,168618382.15367645,OK,STATE_MIN_20_PT,101979034.58480096
2025-12-24,Risk_Parity,560245480.3367292,154250122.62075973,59166911.46924633,168660765.11596802,OK,STATE_MIN_20_PT,102017313.75364572
2025-12-25,Risk_Parity,560574859.503739,154288267.29130954,59415812.479048714,168703098.6026256,OK,STATE_MIN_20_PT,102055458.42419553
2025-12-26,Risk_Parity,560850358.146392,154326412.06046236,59610835.80546388,168745429.1497107,OK,STATE_MIN_20_PT,102093603.19334835
2025-12-29,Risk_Parity,560922689.9266908,154352806.8053768,59566454.339782074,168835747.65077686,OK,STATE_MIN_20_PT,102119997.93826279
2025-12-30,Risk_Parity,561285204.0329282,154433942.22773752,59781266.45918386,168902314.21525174,OK,STATE_MIN_20_PT,102201133.36062351
2025-12-31,Risk_Parity,561620610.2291863,154467871.1622105,60051755.641738184,168933302.29448265,OK,STATE_MIN_20_PT,102235062.29509649
2025-01-03,MultiCriteria_Recommended_Portfolio,508961931.58911246,114958134.44124804,36975606.787094906,178860509.23001435,OK,STATE_MIN_20_PT,62725325.57413404
2025-01-06,MultiCriteria_Recommended_Portfolio,509532251.90071976,115048062.14590701,37309804.81527793,179006703.80877966,OK,STATE_MIN_20_PT,62815253.27879301
2025-01-07,MultiCriteria_Recommended_Portfolio,509569991.52902377,115077969.1090053,37268909.861540474,179055431.42772284,OK,STATE_MIN_20_PT,62845160.241891295
2025-01-08,MultiCriteria_Recommended_Portfolio,509565239.61075234,115110416.02845797,37180132.72453003,179107009.72700927,OK,STATE_MIN_20_PT,62877607.16134396
2025-01-09,MultiCriteria_Recommended_Portfolio,509596803.110494,115140354.91360763,37133003.886404365,179155763.17972678,OK,STATE_MIN_20_PT,62907546.04649362
2025-01-10,MultiCriteria_Recommended_Portfolio,509697616.3260024,115170279.22810368,37155147.6880759,179204508.27906767,OK,STATE_MIN_20_PT,62937470.360989675
2025-01-13,MultiCriteria_Recommended_Portfolio,509719392.9434337,115251211.12373859,36955031.53237879,179345469.1565612,OK,STATE_MIN_20_PT,63018402.25662458
2025-01-14,MultiCriteria_Recommended_Portfolio,510062983.1867072,115281405.36675656,37219795.75059148,179394100.9386041,OK,STATE_MIN_20_PT,63048596.49964255
2025-01-15,MultiCriteria_Recommended_Portfolio,510864257.1507789,115306742.28393283,37963865.38101477,179425968.3550762,OK,STATE_MIN_20_PT,63073933.41681883
2025-01-16,MultiCriteria_Recommended_Portfolio,510858303.8951339,115336650.0452077,37879185.115461305,179474787.60370982,OK,STATE_MIN_20_PT,63103841.17809369
2025-01-17,MultiCriteria_Recommended_Portfolio,511064630.86720276,115366566.24377668,38013310.076147825,179517073.41652307,OK,STATE_MIN_20_PT,63133757.37666267
2025-01-20,MultiCriteria_Recommended_Portfolio,511273852.37011075,115456554.88122383,37986010.46839888,179663605.88973293,OK,STATE_MIN_20_PT,63223746.01410982
2025-01-21,MultiCriteria_Recommended_Portfolio,511201785.8473777,115491057.66780856,37814755.00052565,179728292.04828835,OK,STATE_MIN_20_PT,63258248.800694555
2025-01-22,MultiCriteria_Recommended_Portfolio,511609973.27144134,115520854.7124474,38144117.31041128,179777320.1178276,OK,STATE_MIN_20_PT,63288045.8453334
2025-01-23,MultiCriteria_Recommended_Portfolio,512160138.05000293,115550865.30229062,38615455.685466155,179826135.93149096,OK,STATE_MIN_20_PT,63318056.43517661
2025-01-24,MultiCriteria_Recommended_Portfolio,512428837.4648408,115584437.0415243,38748498.81868777,179928220.47387365,OK,STATE_MIN_20_PT,63351628.1744103
2025-01-27,MultiCriteria_Recommended_Portfolio,512464665.2312606,115674314.82343161,38548620.74352798,180074048.53354594,OK,STATE_MIN_20_PT,63441505.9563176
2025-01-28,MultiCriteria_Recommended_Portfolio,512471484.3741942,115698250.5983759,38491355.64638159,180114196.9986816,OK,STATE_MIN_20_PT,63465441.731261894
2025-01-29,MultiCriteria_Recommended_Portfolio,512643545.4617223,115728981.99504326,38582481.56512396,180164400.77080002,OK,STATE_MIN_20_PT,63496173.127929255
2025-01-30,MultiCriteria_Recommended_Portfolio,512624489.8689928,115759021.77925214,38484481.41709196,180213305.54189357,OK,STATE_MIN_20_PT,63526212.912138134
2025-01-31,MultiCriteria_Recommended_Portfolio,512832501.2590875,115779014.75951888,38608612.02520499,180277193.34360856,OK,STATE_MIN_20_PT,63546205.89240487
2025-02-03,MultiCriteria_Recommended_Portfolio,512805612.7578609,115869219.68912576,38344744.149800226,180423967.78817976,OK,STATE_MIN_20_PT,63636410.822011754
2025-02-04,MultiCriteria_Recommended_Portfolio,513005473.42155355,115899818.39016084,38463124.302622065,180474849.5980154,OK,STATE_MIN_20_PT,63667009.523046836
2025-02-05,MultiCriteria_Recommended_Portfolio,513161954.0409253,115929836.45975165,38540874.91934144,180523561.531077,OK,STATE_MIN_20_PT,63697027.59263764
2025-02-06,MultiCriteria_Recommended_Portfolio,513165776.5918753,115959852.52378994,38465945.52744697,180572297.40988326,OK,STATE_MIN_20_PT,63727043.656675935
2025-02-07,MultiCriteria_Recommended_Portfolio,513359429.2219455,115985601.34770408,38643480.54194826,180562666.2015379,OK,STATE_MIN_20_PT,63752792.480590075
2025-02-10,MultiCriteria_Recommended_Portfolio,513679506.0672639,116137664.5299597,38591278.23806745,180782882.1684816,OK,STATE_MIN_20_PT,63904855.662845686
2025-02-11,MultiCriteria_Recommended_Portfolio,514072781.38701814,116167725.3131831,38905588.538710095,180831786.40436983,OK,STATE_MIN_20_PT,63934916.44606909
2025-02-12,MultiCriteria_Recommended_Portfolio,514266796.13537157,116187267.55390765,39040207.13049761,180871640.32021117,OK,STATE_MIN_20_PT,63954458.68679364
2025-02-13,MultiCriteria_Recommended_Portfolio,514353153.44675183,116211895.00923362,39070228.05023517,180903349.25652793,OK,STATE_MIN_20_PT,63979086.142119616
2025-02-14,MultiCriteria_Recommended_Portfolio,514482223.2306319,116241941.74022856,39142674.206175044,180929926.15347314,OK,STATE_MIN_20_PT,64009132.873114556
2025-02-17,MultiCriteria_Recommended_Portfolio,514549429.0732714,116337728.47427782,38950506.77833997,181093512.68989843,OK,STATE_MIN_20_PT,64104919.60716382
2025-02-18,MultiCriteria_Recommended_Portfolio,514883691.3868634,116362352.86839998,39228361.945959225,181125295.4417491,OK,STATE_MIN_20_PT,64129544.00128597
2025-02-19,MultiCriteria_Recommended_Portfolio,515392555.32031214,116400998.24996628,39647337.139708556,181176538.7998822,OK,STATE_MIN_20_PT,64168189.38285227
2025-02-20,MultiCriteria_Recommended_Portfolio,515440718.8957526,116431145.1675388,39616358.89498456,181225533.70247415,OK,STATE_MIN_20_PT,64198336.3004248
2025-02-21,MultiCriteria_Recommended_Portfolio,515800886.3324166,116458703.14751846,39905964.678178184,181268537.37596476,OK,STATE_MIN_20_PT,64225894.28040445
2025-02-24,MultiCriteria_Recommended_Portfolio,516005224.3704997,116488743.54068808,39996307.29137346,181352492.40768299,OK,STATE_MIN_20_PT,64255934.673574075
2025-02-25,MultiCriteria_Recommended_Portfolio,516093929.2864001,116486437.43952976,40057331.84228857,181382478.87382656,OK,STATE_MIN_20_PT,64253628.572415754
2025-02-26,MultiCriteria_Recommended_Portfolio,516718246.9740522,116517021.01451482,40602452.0232737,181431092.80550852,OK,STATE_MIN_20_PT,64284212.14740081
2025-02-27,MultiCriteria_Recommended_Portfolio,517462329.0113923,116553233.23233412,41260724.87442897,181480689.77387404,OK,STATE_MIN_20_PT,64320424.365220115
2025-02-28,MultiCriteria_Recommended_Portfolio,517413211.2524543,116583418.64543559,41132245.79297324,181529865.6832903,OK,STATE_MIN_20_PT,64350609.77832158
2025-03-03,MultiCriteria_Recommended_Portfolio,517868407.98025006,116668169.8086256,41361736.10037949,181670820.94048986,OK,STATE_MIN_20_PT,64435360.94151159
2025-03-04,MultiCriteria_Recommended_Portfolio,517904106.0013493,116698797.38589303,41317907.03935888,181719720.44534212,OK,STATE_MIN_20_PT,64465988.518779024
2025-03-05,MultiCriteria_Recommended_Portfolio,518107358.0626285,116729239.13486768,41441484.63699481,181768953.16001093,OK,STATE_MIN_20_PT,64496430.267753676
2025-03-06,MultiCriteria_Recommended_Portfolio,518231403.29372054,116759207.3291853,41486536.57443464,181817978.25934544,OK,STATE_MIN_20_PT,64526398.4620713
2025-03-07,MultiCriteria_Recommended_Portfolio,517897973.3234597,116789442.96981125,41048771.765757784,181892077.4571355,OK,STATE_MIN_20_PT,64556634.10269724
2025-03-10,MultiCriteria_Recommended_Portfolio,518675638.2159708,116870697.57274063,41598455.06318632,182038804.44928876,OK,STATE_MIN_20_PT,64637888.70562662
2025-03-11,MultiCriteria_Recommended_Portfolio,518639087.9507952,116901012.04446688,41482107.59748099,182088287.17809218,OK,STATE_MIN_20_PT,64668203.177352875
2025-03-12,MultiCriteria_Recommended_Portfolio,519797174.4135094,116931413.09229583,42560056.506414935,182138023.6840436,OK,STATE_MIN_20_PT,64698604.22518182
2025-03-13,MultiCriteria_Recommended_Portfolio,520017132.58926016,116959923.68789712,42709981.9507025,182179545.81990546,OK,STATE_MIN_20_PT,64727114.82078311
2025-03-14,MultiCriteria_Recommended_Portfolio,520555336.36048025,116992304.1267392,43139442.68934162,182255908.41364428,OK,STATE_MIN_20_PT,64759495.2596252
2025-03-17,MultiCriteria_Recommended_Portfolio,521504892.93082184,117089305.69654426,43846268.26158823,182401637.84193426,OK,STATE_MIN_20_PT,64856496.82943025
2025-03-18,MultiCriteria_Recommended_Portfolio,521847797.1972397,117121779.45720717,44106316.19341247,182452020.41586486,OK,STATE_MIN_20_PT,64888970.590093166
2025-03-19,MultiCriteria_Recommended_Portfolio,522132939.5601805,117153119.11510766,44311381.95210044,182500757.36221725,OK,STATE_MIN_20_PT,64920310.24799365
2025-03-21,MultiCriteria_Recommended_Portfolio,522405590.8513523,117223641.64572136,44413604.21809923,182600663.85677662,OK,STATE_MIN_20_PT,64990832.77860735
2025-03-24,MultiCriteria_Recommended_Portfolio,522753958.12124175,117315161.17692757,44521428.32615343,182749687.4874056,OK,STATE_MIN_20_PT,65082352.30981356
2025-03-25,MultiCriteria_Recommended_Portfolio,522898358.7255444,117345603.05563556,44585823.650584765,182799250.88856897,OK,STATE_MIN_20_PT,65112794.18852155
2025-03-26,MultiCriteria_Recommended_Portfolio,523642758.00916183,117382570.38544595,45235552.05578629,182856954.4371745,OK,STATE_MIN_20_PT,65149761.518331945
2025-03-27,MultiCriteria_Recommended_Portfolio,523680386.3828331,117285058.04286887,45447457.602455616,182780189.60675344,OK,STATE_MIN_20_PT,65052249.17575486
2025-03-28,MultiCriteria_Recommended_Portfolio,523853562.57510805,117306762.13882545,45501866.56205208,182877252.74347535,OK,STATE_MIN_20_PT,65073953.27171144
2025-04-02,MultiCriteria_Recommended_Portfolio,524844230.33630174,117494031.60333666,46005486.18846349,183177031.41374648,OK,STATE_MIN_20_PT,65261222.736222655
2025-04-03,MultiCriteria_Recommended_Portfolio,524966815.4448645,117524516.506033,46045700.82290937,183228916.985167,OK,STATE_MIN_20_PT,65291707.638918996
2025-04-04,MultiCriteria_Recommended_Portfolio,525566488.51458293,117555107.31052533,46562814.49086945,183280885.58243307,OK,STATE_MIN_20_PT,65322298.44341132
2025-04-07,MultiCriteria_Recommended_Portfolio,526188468.6802348,117578215.2177796,47072368.14025231,183370204.1914477,OK,STATE_MIN_20_PT,65345406.3506656
2025-04-08,MultiCriteria_Recommended_Portfolio,526662899.87505263,117602170.57681574,47467106.29477465,183425941.872707,OK,STATE_MIN_20_PT,65369361.70970173
2025-04-10,MultiCriteria_Recommended_Portfolio,527684158.96091527,117673640.21258064,48290673.142814815,183552164.4747647,OK,STATE_MIN_20_PT,65440831.34546663
2025-04-11,MultiCriteria_Recommended_Portfolio,528345392.9524185,117779342.35156325,48670792.5644562,183727576.90564394,OK,STATE_MIN_20_PT,65546533.48444924
2025-04-14,MultiCriteria_Recommended_Portfolio,528158724.2495758,117865294.57620186,48257943.61707295,183867804.92554584,OK,STATE_MIN_20_PT,65632485.70908785
2025-04-15,MultiCriteria_Recommended_Portfolio,528697732.9092845,117905163.70584917,48680571.74490551,183944316.3277746,OK,STATE_MIN_20_PT,65672354.83873516
2025-04-16,MultiCriteria_Recommended_Portfolio,528976758.9290971,117935818.7431272,48876908.746285275,183996350.30892953,OK,STATE_MIN_20_PT,65703009.87601319
2025-04-17,MultiCriteria_Recommended_Portfolio,529605797.5749611,117966473.27703622,49423252.57712424,184048390.59004548,OK,STATE_MIN_20_PT,65733664.40992221
2025-04-18,MultiCriteria_Recommended_Portfolio,529985330.72421145,117997052.77580304,49717335.64673053,184103261.17092273,OK,STATE_MIN_20_PT,65764243.90868904
2025-04-21,MultiCriteria_Recommended_Portfolio,530371332.9910815,118107249.28368104,49796273.75895133,184300128.81769395,OK,STATE_MIN_20_PT,65874440.41656703
2025-04-22,MultiCriteria_Recommended_Portfolio,530448600.58401084,118137947.01448484,49790790.62549771,184352181.81327307,OK,STATE_MIN_20_PT,65905138.14737083
2025-04-23,MultiCriteria_Recommended_Portfolio,530593824.2599045,118157120.9118304,49862550.17307268,184406472.0442463,OK,STATE_MIN_20_PT,65924312.04471639
2025-04-24,MultiCriteria_Recommended_Portfolio,531065832.15314144,118187837.76328544,50251675.85616733,184458637.40293354,OK,STATE_MIN_20_PT,65955028.896171436
2025-04-25,MultiCriteria_Recommended_Portfolio,531659936.2403134,118284067.54499446,50589791.99002607,184618395.5745377,OK,STATE_MIN_20_PT,66051258.67788045
2025-04-28,MultiCriteria_Recommended_Portfolio,531939971.5675382,118481160.53805579,50378380.65119675,184912749.24753055,OK,STATE_MIN_20_PT,66248351.670941785
2025-04-29,MultiCriteria_Recommended_Portfolio,531900790.76346636,118541246.99914303,50165886.88776697,185025975.74580115,OK,STATE_MIN_20_PT,66308438.13202903
2025-04-30,MultiCriteria_Recommended_Portfolio,532626863.14710295,118571988.12611568,50809433.2384308,185077760.65180135,OK,STATE_MIN_20_PT,66339179.25900167
2025-05-02,MultiCriteria_Recommended_Portfolio,532886169.76374054,118704155.043308,50448028.777143344,185566304.8125341,OK,STATE_MIN_20_PT,66471346.176194
2025-05-05,MultiCriteria_Recommended_Portfolio,533490142.1006152,118819027.87430906,50756672.79635486,185746760.2991962,OK,STATE_MIN_20_PT,66586219.007195055
2025-05-06,MultiCriteria_Recommended_Portfolio,533982413.8264356,118849827.04976048,51166830.567103684,185798075.07881635,OK,STATE_MIN_20_PT,66617018.18264647
2025-05-07,MultiCriteria_Recommended_Portfolio,534251302.11550766,118880589.19904238,51353683.365535185,185849348.4201749,OK,STATE_MIN_20_PT,66647780.33192837
2025-05-08,MultiCriteria_Recommended_Portfolio,534430468.07592016,118911354.27130982,51450810.84690027,185900621.82695484,OK,STATE_MIN_20_PT,66678545.404195815
2025-05-09,MultiCriteria_Recommended_Portfolio,534492868.2104717,118942122.2722019,51456252.302966006,185926812.50454867,OK,STATE_MIN_20_PT,66709313.40508789
2025-05-12,MultiCriteria_Recommended_Portfolio,534738845.43307513,119032053.59306872,51455349.70814379,186083761.00110754,OK,STATE_MIN_20_PT,66799244.72595471
2025-05-13,MultiCriteria_Recommended_Portfolio,534794865.73937315,119100249.6851064,51318206.144220516,186208728.77929103,OK,STATE_MIN_20_PT,66867440.81799239
2025-05-14,MultiCriteria_Recommended_Portfolio,534919392.4697251,119129944.24169077,51322181.33141294,186299585.76586622,OK,STATE_MIN_20_PT,66897135.37457676
2025-05-15,MultiCriteria_Recommended_Portfolio,534844799.7755444,119206108.44032216,51047091.73725328,186423918.46721387,OK,STATE_MIN_20_PT,66973299.57320815
2025-05-16,MultiCriteria_Recommended_Portfolio,535235737.2243599,119239498.51499969,51263877.78901044,186564679.7895946,OK,STATE_MIN_20_PT,67006689.64788568
